id_1,label_1,id_2,label_2,rg,se,z,p,h2_obs,h2_obs_se,h2_int,h2_int_se,gcov_int,gcov_int_se,adjusted_p_by,adjusted_p_bh
GCST90225527,anxiety-2,GCST90042778,anxiety-1,0.9614,0.2087,4.6077,4.0709e-06,0.0259,0.009,1.0041,0.0068,0.0496,0.0046,0.00017051956469564474,2.0829782741116755e-05
GCST90275152,autism-1,GCST005902,depression-broad,0.3762,0.0389,9.6705,4.0231999999999997e-22,0.0576,0.0028,1.0379,0.0097,0.0045,0.006,3.9998484571409415e-20,4.886006746987951e-21
GCST90225528,anxiety-any,GCST90042686,breast-cancer-family-mother,0.0063,0.0989,0.0635,0.9493,0.0064,0.0014,1.0255,0.0092,-0.0054,0.0052,1.0,0.9746395112016294
GCST009980,mdd-trauma,GCST90043874,skin-carcinoma-face,0.1415,0.0969,1.461,0.144,0.0083,0.0014,1.0236,0.008,-0.0086,0.0045,1.0,0.29552960325534083
GCST90041833,breast-neoplasm-2,GCST004750,lung-cancer-squamous,0.0484,0.0968,0.5005,0.6167,0.0556,0.0152,1.0386,0.0096,0.0018,0.0052,1.0,0.7594790470372633
GCST90042700,breast-cancer-family-siblings,GCST004750,lung-cancer-squamous,0.0973,0.181,0.5377,0.5908,0.0556,0.0152,1.0386,0.0096,0.0032,0.0049,1.0,0.7388665012406948
GCST90042778,anxiety-1,GCST90275152,autism-1,0.0958,0.1191,0.8045,0.4211,0.1626,0.0127,1.0327,0.0087,0.0058,0.0046,1.0,0.6098689655172413
GCST006465,endometrial-carcinoma-1,GCST90011808,prostate-cancer-3,-0.1392,0.1369,-1.0165,0.3094,0.0283,0.0057,1.0774,0.0278,0.0106,0.0074,1.0,0.4974086124401914
GCST009979,mdd-1,GCST004748,lung-carcinoma-1,0.15,0.0608,2.4675,0.0136,0.083,0.0159,1.0514,0.0116,0.0078,0.0056,0.3335061500962098,0.04073937592867756
GCST90275153,mdd-age-sex-M1,GCST90042673,intestinal-cancer-father,0.2301,0.1662,1.3844,0.1662,0.0018,0.0011,1.0246,0.0067,0.0018,0.0051,1.0,0.32561632653061223
GCST90042841,anxiety-medication,GCST009980,mdd-trauma,0.7072,0.0961,7.3614,1.8196e-13,0.1015,0.0168,1.0041,0.0067,0.2015,0.0053,1.2207333905763919e-11,1.4911843902439023e-12
GCST90255675,crc-cancer-1,GCST003769,depression-symptoms,0.0074,0.0441,0.1669,0.8674,0.0382,0.0035,1.0167,0.0073,0.0164,0.0054,1.0,0.9238048574445619
GCST003740,adenocarcinoma-barret-oesophagus,GCST004748,lung-carcinoma-1,0.1504,0.0706,2.1295,0.0332,0.0828,0.0158,1.0508,0.0115,0.0423,0.0058,0.7374443843806582,0.09008236877523554
GCST90275149,ADHD-1,GCST003769,depression-symptoms,0.4606,0.0506,9.0945,9.5005e-20,0.0384,0.0033,1.0159,0.0072,0.012,0.0061,8.475293304688495e-18,1.0352977297297298e-18
GCST90041886,breast-carcinoma-2,GCST90041830,non-epithelial-carcinoma,0.045,0.0687,0.6558,0.512,0.0169,0.0027,1.0279,0.0122,0.0142,0.0051,1.0,0.6817648612945839
GCST90042843,anxiety-treatment-1,GCST90041886,breast-carcinoma-2,-0.0445,0.0837,-0.5322,0.5946,0.008,0.0015,1.0405,0.0105,0.0054,0.0049,1.0,0.7404037059913527
GCST90011804,breast-carcinoma-1,GCST90042698,lung-cancer-family-sibling,0.2515,0.118,2.1309,0.0331,0.0043,0.0014,1.0085,0.0069,-0.0052,0.0048,0.7374443843806582,0.09008236877523554
GCST90041886,breast-carcinoma-2,GCST90043889,breast-neoplasm-1,1.0678,0.0731,14.6069,2.5379e-48,0.0049,0.0011,1.0112,0.0081,0.5484,0.0078,4.986263470374056e-46,6.090960000000001e-47
GCST90042673,intestinal-cancer-father,GCST004748,lung-carcinoma-1,0.0933,0.1329,0.7016,0.4829,0.0841,0.0167,1.0497,0.0119,0.0104,0.0052,1.0,0.6586782138024357
GCST90275153,mdd-age-sex-M1,GCST90042698,lung-cancer-family-sibling,0.4815,0.1276,3.7744,0.0002,0.0042,0.0014,1.0095,0.0068,0.0043,0.0049,0.006722464328943011,0.0008211812627291243
GCST90041833,breast-neoplasm-2,GCST90275156,schizo-age-sex-M1,0.1562,0.0794,1.969,0.049,0.1136,0.0123,1.0313,0.008,-0.0123,0.0054,1.0,0.12441309823677582
GCST90011804,breast-carcinoma-1,GCST90042786,depression-trauma,-0.0775,0.1119,-0.6924,0.4887,0.0198,0.0055,1.0132,0.0073,-0.002,0.0051,1.0,0.6625549428379287
GCST90225528,anxiety-any,GCST90042685,intestinal-cancer-mother,0.1514,0.1282,1.1814,0.2374,0.0035,0.0011,1.0079,0.0065,0.0036,0.0053,1.0,0.41543937554206417
GCST90042682,depression-family-mother,GCST90042698,lung-cancer-family-sibling,-0.0717,0.1479,-0.4844,0.6281,0.0043,0.0014,1.0092,0.0067,0.0031,0.0052,1.0,0.7660312159709618
GCST90275154,mdd-sex-M1,GCST90275157,schizo-sex-M1,0.8772,0.0376,23.3518,1.3205000000000001e-120,0.1283,0.0125,1.0358,0.0084,0.4542,0.0057,6.810334290417655e-118,8.31915e-119
GCST90042700,breast-cancer-family-siblings,GCST90042682,depression-family-mother,-0.0738,0.1288,-0.573,0.5667,0.0089,0.0013,1.0201,0.0077,0.0016,0.0045,1.0,0.7233356962025316
GCST90275152,autism-1,GCST90011804,breast-carcinoma-1,-0.0569,0.0566,-1.0062,0.3143,0.027,0.004,1.0623,0.0139,0.0026,0.0059,1.0,0.5028800000000001
GCST009981,mdd-notrauma,GCST90042699,intestinal-cancer-sibling,0.4418,0.312,1.416,0.1568,0.0022,0.0011,1.0112,0.0063,-0.0086,0.0045,1.0,0.3132891972249752
GCST006464,endometrial-carcinoma-2,GCST90013410,bcc-1,-0.0173,0.0837,-0.2073,0.8358,0.0302,0.0048,1.0752,0.0226,0.0052,0.0067,1.0,0.9058993548387098
GCST90255676,crc-cancer-2,GCST90042673,intestinal-cancer-father,1.1628,0.341,3.4097,0.0007,0.0018,0.0011,1.0238,0.0064,0.0349,0.0073,0.021797273489223706,0.0026626415094339623
GCST90042778,anxiety-1,GCST90137412,squamous-carcinoma,0.2761,0.0904,3.0524,0.0023,0.0961,0.0108,0.7865,0.0188,0.0013,0.0054,0.06612960772365281,0.008078048780487805
GCST90275152,autism-1,GCST009979,mdd-1,0.439,0.0536,8.1962,2.4819e-16,0.0781,0.0061,1.0184,0.0075,0.0049,0.0056,1.9883693570484937e-14,2.42888854368932e-15
GCST90042672,lung-cancer-family-father,GCST90043894,prostate-cancer-1,-0.0686,0.0845,-0.8111,0.4173,0.0254,0.0035,1.0432,0.014,-0.0047,0.0054,1.0,0.6082984815618222
GCST90042686,breast-cancer-family-mother,GCST90042784,depression-postpartum,0.1096,0.3126,0.3505,0.7259,0.0088,0.0076,0.998,0.0065,-0.0072,0.0047,1.0,0.8362367999999999
GCST90011816,cervical-cancer-2,GCST90011809,melanoma-1,-0.0583,0.1214,-0.4802,0.6311,0.009,0.0023,1.0004,0.0088,0.0122,0.0047,1.0,0.7685391304347826
GCST90225528,anxiety-any,GCST90042843,anxiety-treatment-1,0.8721,0.0865,10.0777,6.9301e-24,0.0361,0.0042,1.0006,0.0076,0.0825,0.0053,7.3788351201902915e-22,9.013601032258063e-23
GCST90275147,ADHD-age-sex-M1,GCST90255675,crc-cancer-1,0.1671,0.0337,4.9529,7.3124e-07,0.0886,0.0089,1.1716,0.0214,-0.0007,0.0065,3.252864952297947e-05,3.973530566037736e-06
GCST004744,adenocarcinoma-lung,GCST90042684,lung-cancer-family-mother,1.0483,0.1872,5.6013,2.1277e-08,0.0036,0.0012,1.0166,0.007,-0.0016,0.0051,1.1042394953100303e-06,1.3488815094339623e-07
GCST90042698,lung-cancer-family-sibling,GCST90041830,non-epithelial-carcinoma,0.0847,0.1184,0.7149,0.4747,0.0169,0.0027,1.0279,0.0122,0.0072,0.0055,1.0,0.6521787465940054
GCST004750,lung-cancer-squamous,GCST90043874,skin-carcinoma-face,0.2513,0.1186,2.1186,0.0341,0.008,0.0013,1.0242,0.0079,-0.002,0.0063,0.7513677737378218,0.09178317757009345
GCST90042699,intestinal-cancer-sibling,GCST90043894,prostate-cancer-1,-0.0264,0.1554,-0.1696,0.8653,0.0254,0.0035,1.0432,0.014,-0.0008,0.0047,1.0,0.9238048574445619
GCST90275147,ADHD-age-sex-M1,GCST90042843,anxiety-treatment-1,0.1383,0.0611,2.2645,0.0235,0.0363,0.0043,1.0001,0.007,0.0124,0.0058,0.5477906402507693,0.06691525423728814
GCST003740,adenocarcinoma-barret-oesophagus,GCST90042684,lung-cancer-family-mother,0.2244,0.1369,1.639,0.1012,0.0036,0.0012,1.0169,0.0067,-0.0007,0.0053,1.0,0.22444356435643567
GCST004744,adenocarcinoma-lung,GCST90275154,mdd-sex-M1,0.1487,0.0688,2.1597,0.0308,0.1205,0.0092,1.0252,0.0075,-8.6675e-05,0.0056,0.6906418719683382,0.08436521739130436
GCST90011816,cervical-cancer-2,GCST004749,lung-carcinoma-smokers,0.2797,0.1438,1.9452,0.0518,0.109,0.0268,1.0444,0.0104,-0.0004,0.0054,1.0,0.13021047381546136
GCST90275154,mdd-sex-M1,GCST90041830,non-epithelial-carcinoma,0.1164,0.0524,2.2209,0.0264,0.017,0.0027,1.0274,0.0123,-0.0093,0.0052,0.6076657713911496,0.07422928870292886
GCST90225527,anxiety-2,GCST003769,depression-symptoms,0.7028,0.0758,9.2748,1.7799000000000002e-20,0.0384,0.0034,1.0155,0.0075,0.0561,0.0053,1.6882095693135236e-18,2.0622289655172417e-19
GCST004749,lung-carcinoma-smokers,GCST90042696,prostate-cancer-sibling,-0.1715,0.2413,-0.7108,0.4772,0.0013,0.0011,1.0024,0.0065,0.0022,0.005,1.0,0.6542413043478261
GCST90275151,autism-sex-M1,GCST90042786,depression-trauma,-0.2075,0.1111,-1.8686,0.0617,0.02,0.0054,1.013,0.0071,0.0042,0.0056,1.0,0.15040773881499395
GCST90225527,anxiety-2,GCST90011804,breast-carcinoma-1,0.0622,0.0805,0.7729,0.4396,0.0272,0.0039,1.0611,0.014,0.0022,0.0053,1.0,0.6230629213483145
GCST90042672,lung-cancer-family-father,GCST90042696,prostate-cancer-sibling,-0.028,0.1929,-0.1452,0.8845,0.0015,0.0011,1.0024,0.0063,0.0123,0.005,1.0,0.9321233664401464
GCST005903,mdd-2,GCST90042670,prostate-cancer-father,-0.1869,0.1009,-1.8521,0.064,0.0065,0.0013,1.0202,0.0081,-0.0012,0.0047,1.0,0.154890756302521
GCST90275148,ADHD-sex-M1,GCST009981,mdd-notrauma,0.373,0.1126,3.3124,0.0009,0.0303,0.0093,1.0167,0.0067,-0.0006,0.0055,0.027659748481935906,0.0033787709497206703
GCST90042784,depression-postpartum,GCST003769,depression-symptoms,0.3618,0.2657,1.3615,0.1734,0.0386,0.0034,1.0148,0.0075,0.0122,0.0052,1.0,0.33420114722753347
GCST90041886,breast-carcinoma-2,GCST90275158,schizophrenia-M1,0.1084,0.076,1.4266,0.1537,0.1264,0.0132,1.0383,0.0087,-0.0069,0.0054,1.0,0.30893240279162515
GCST90275149,ADHD-1,GCST90042672,lung-cancer-family-father,0.4146,0.0464,8.9354,4.0584e-19,0.0132,0.0018,0.998,0.0082,0.0129,0.0055,3.5251796245257673e-17,4.306176e-18
GCST90275155,mdd-5,GCST90042699,intestinal-cancer-sibling,0.5048,0.1797,2.8089,0.005,0.0022,0.0011,1.011,0.0062,-0.0012,0.0048,0.13616872877520703,0.016633663366336635
GCST90042685,intestinal-cancer-mother,GCST90275158,schizophrenia-M1,0.2876,0.1173,2.4526,0.0142,0.1264,0.0132,1.0383,0.0086,-0.0061,0.0052,0.34565166514938395,0.04222300884955753
GCST90042699,intestinal-cancer-sibling,GCST90011809,melanoma-1,-0.1844,0.1858,-0.9925,0.321,0.0088,0.0023,1.0018,0.0089,0.0004,0.0048,1.0,0.5095559055118111
GCST90042686,breast-cancer-family-mother,GCST006464,endometrial-carcinoma-2,0.1785,0.1565,1.1404,0.2541,0.0182,0.0045,1.0862,0.0097,0.0072,0.0058,1.0,0.4320971332209106
GCST90275149,ADHD-1,GCST90275150,autism-age-sex-M1,0.4548,0.0387,11.7485,7.189199999999999e-32,0.1446,0.0116,1.0325,0.008,0.4621,0.0065,9.805623145386698e-30,1.1978039008264462e-30
GCST90042844,anxiety-treatment-2,GCST004749,lung-carcinoma-smokers,-0.2973,0.1071,-2.7759,0.0055,0.1094,0.0264,1.0448,0.0098,0.002,0.0055,0.14783399772239902,0.018058631921824105
GCST009979,mdd-1,GCST90042684,lung-cancer-family-mother,0.2517,0.106,2.3734,0.0176,0.0036,0.0012,1.0166,0.0067,0.0131,0.005,0.4185363670388611,0.051126224783861675
GCST90255675,crc-cancer-1,GCST90042682,depression-family-mother,0.0434,0.0633,0.6857,0.4929,0.009,0.0012,1.0191,0.0073,-0.0074,0.0061,1.0,0.6646731772575251
GCST90042698,lung-cancer-family-sibling,GCST90011809,melanoma-1,0.107,0.1344,0.7961,0.426,0.0088,0.0023,1.0018,0.0089,-0.0021,0.0047,1.0,0.6113957325746799
GCST90042843,anxiety-treatment-1,GCST90275154,mdd-sex-M1,0.4829,0.0685,7.0507,1.7801e-12,0.1179,0.0094,1.0283,0.0075,0.0125,0.0047,1.1431185694957516e-10,1.3963741634241244e-11
GCST90042843,anxiety-treatment-1,GCST90255676,crc-cancer-2,-0.0637,0.0496,-1.2841,0.1991,0.085,0.0097,1.1618,0.0209,0.0034,0.0054,1.0,0.3691058823529412
GCST90011804,breast-carcinoma-1,GCST90255675,crc-cancer-1,0.061,0.048,1.2705,0.2039,0.0873,0.0088,1.1768,0.0231,0.0218,0.0065,1.0,0.37505693430656933
GCST90042841,anxiety-medication,GCST90043874,skin-carcinoma-face,-0.0538,0.0906,-0.5944,0.5523,0.0083,0.0014,1.0233,0.008,0.0017,0.0055,1.0,0.7110068965517241
GCST90275149,ADHD-1,GCST90042685,intestinal-cancer-mother,0.243,0.097,2.5048,0.0123,0.0034,0.001,1.0083,0.0063,0.0032,0.0056,0.30617631087319397,0.03740090497737556
GCST90042844,anxiety-treatment-2,GCST90011808,prostate-cancer-3,0.0453,0.0907,0.499,0.6178,0.0332,0.0046,1.0535,0.0196,-0.0029,0.0049,1.0,0.7596878048780488
GCST90275154,mdd-sex-M1,GCST90042685,intestinal-cancer-mother,0.1673,0.1064,1.5719,0.116,0.0034,0.001,1.0082,0.0064,-0.0009,0.0051,1.0,0.25011336898395725
GCST006464,endometrial-carcinoma-2,GCST90042699,intestinal-cancer-sibling,0.1259,0.2979,0.4226,0.6726,0.002,0.0011,1.0138,0.0072,0.0033,0.0058,1.0,0.8004495867768595
GCST006464,endometrial-carcinoma-2,GCST90011809,melanoma-1,-0.1387,0.1187,-1.1685,0.2426,0.0088,0.0024,1.0011,0.0106,0.0039,0.0057,1.0,0.4208963855421687
GCST90255676,crc-cancer-2,GCST90042682,depression-family-mother,0.0531,0.0661,0.8036,0.4216,0.009,0.0013,1.0191,0.0074,-0.008,0.0064,1.0,0.6101470967741935
GCST90042786,depression-trauma,GCST90137412,squamous-carcinoma,0.2735,0.0882,3.1007,0.0019,0.0961,0.0108,0.7864,0.0188,-0.0004,0.006,0.055400944986492354,0.006767491166077739
GCST90275150,autism-age-sex-M1,GCST90042860,crc-benign-neoplasm,0.2781,0.0574,4.847,1.2533e-06,0.0099,0.0014,1.0491,0.0092,-0.0068,0.0048,5.486478635067584e-05,6.7019968169761265e-06
GCST90042841,anxiety-medication,GCST90042844,anxiety-treatment-2,0.6885,0.0642,10.7271,7.597e-27,0.0274,0.0039,0.9979,0.0062,0.2707,0.0053,8.829452711241974e-25,1.07856e-25
GCST90042695,depression-family-sibling,GCST006465,endometrial-carcinoma-1,0.011,0.1267,0.0872,0.9305,0.0345,0.0098,1.0751,0.0091,-0.0005,0.0058,1.0,0.9629243076923077
GCST009979,mdd-1,GCST009980,mdd-trauma,0.8585,0.0509,16.8581,9.149e-64,0.1094,0.0165,0.9999,0.0066,0.5506,0.0056,2.3592483310500237e-61,2.881935e-62
GCST90011804,breast-carcinoma-1,GCST90042699,intestinal-cancer-sibling,0.3302,0.1634,2.0208,0.0433,0.0022,0.0011,1.0113,0.0065,-0.0051,0.0051,0.9197014695793249,0.11234594594594595
GCST90275147,ADHD-age-sex-M1,GCST90225529,anxiety-others,0.3299,0.0544,6.0695,1.2834e-09,0.0088,0.001,1.0171,0.0075,0.0061,0.006,7.380064221959652e-08,9.015102439024389e-09
GCST90225528,anxiety-any,GCST90255676,crc-cancer-2,0.0993,0.0491,2.0242,0.0429,0.0856,0.0095,1.1593,0.0214,0.0006,0.0056,0.9123796158403524,0.11145154639175259
GCST90041833,breast-neoplasm-2,GCST006464,endometrial-carcinoma-2,0.5015,0.1477,3.3962,0.0007,0.0181,0.0045,1.0863,0.0097,-0.0008,0.0063,0.021797273489223706,0.0026626415094339623
GCST90255675,crc-cancer-1,GCST009979,mdd-1,-0.0062,0.046,-0.1356,0.8921,0.0789,0.0062,1.0169,0.0081,0.0151,0.0065,1.0,0.9368470588235295
GCST004744,adenocarcinoma-lung,GCST90275156,schizo-age-sex-M1,0.3066,0.0792,3.8697,0.0001,0.117,0.0121,1.0281,0.0078,-0.0038,0.0054,0.0034598846808291594,0.00042264150943396227
GCST90011816,cervical-cancer-2,GCST90137411,bcc-2,0.0391,0.0693,0.5642,0.5726,0.07,0.0113,0.9737,0.0232,0.0261,0.0059,1.0,0.7260135849056604
GCST90275153,mdd-age-sex-M1,GCST90042684,lung-cancer-family-mother,0.4787,0.119,4.0227,5.7545e-05,0.0037,0.0012,1.0161,0.0067,0.0036,0.005,0.002091855804143519,0.00025553022026431716
GCST003740,adenocarcinoma-barret-oesophagus,GCST90042843,anxiety-treatment-1,-0.0517,0.1003,-0.5149,0.6066,0.0365,0.0043,0.9996,0.0072,0.0043,0.0061,1.0,0.7502488343558282
GCST003740,adenocarcinoma-barret-oesophagus,GCST006464,endometrial-carcinoma-2,0.1645,0.1234,1.3328,0.1826,0.0188,0.0045,1.0845,0.01,0.0367,0.0068,1.0,0.3482701986754967
GCST90225529,anxiety-others,GCST90043894,prostate-cancer-1,0.0598,0.0705,0.8488,0.396,0.0254,0.0036,1.0434,0.0143,0.0062,0.0052,1.0,0.5883095062638173
GCST90225528,anxiety-any,GCST005903,mdd-2,0.6868,0.0743,9.2483,2.2800000000000002e-20,0.0178,0.0021,0.9991,0.0068,0.1623,0.005,2.1258938889731985e-18,2.5968813559322037e-19
GCST90042784,depression-postpartum,GCST90042685,intestinal-cancer-mother,0.3897,0.4035,0.9658,0.3341,0.0034,0.001,1.0086,0.0064,0.0047,0.0048,1.0,0.522533436772692
GCST90042672,lung-cancer-family-father,GCST90275156,schizo-age-sex-M1,0.2428,0.0827,2.936,0.0033,0.1136,0.0122,1.0313,0.008,0.0107,0.0058,0.09215236000157664,0.011256852791878172
GCST90042786,depression-trauma,GCST005903,mdd-2,-0.0345,0.1247,-0.2766,0.7821,0.0175,0.002,1.0002,0.007,-0.0192,0.0047,1.0,0.8720761061946902
GCST90041853,prostate-cancer-5,GCST90011809,melanoma-1,-0.0457,0.1174,-0.3897,0.6968,0.0088,0.0023,1.0018,0.0089,0.0125,0.0054,1.0,0.8121067590987868
GCST90042670,prostate-cancer-father,GCST90041830,non-epithelial-carcinoma,0.1224,0.0992,1.2339,0.2172,0.0169,0.0027,1.0279,0.0122,0.0035,0.0056,1.0,0.3923806797853309
GCST90275150,autism-age-sex-M1,GCST005903,mdd-2,0.3244,0.0675,4.8029,1.5639e-06,0.0172,0.0021,1.0012,0.0068,0.0025,0.005,6.792120558343e-05,8.296901052631578e-06
GCST90225527,anxiety-2,GCST90041886,breast-carcinoma-2,0.0806,0.0928,0.8689,0.3849,0.008,0.0014,1.0404,0.0105,0.0006,0.0053,1.0,0.5769207434944239
GCST90042698,lung-cancer-family-sibling,GCST004750,lung-cancer-squamous,0.8624,0.1771,4.8703,1.114e-06,0.0556,0.0152,1.0386,0.0096,0.0138,0.0048,4.889645217897972e-05,5.972936170212767e-06
GCST90225529,anxiety-others,GCST90042672,lung-cancer-family-father,0.0876,0.0699,1.2536,0.21,0.0134,0.0018,0.9968,0.0085,0.0085,0.0048,1.0,0.3817493237150586
GCST006464,endometrial-carcinoma-2,GCST90042685,intestinal-cancer-mother,0.0464,0.2018,0.2299,0.8182,0.0037,0.0011,1.0052,0.0076,0.0086,0.006,1.0,0.8998860883797054
GCST009980,mdd-trauma,GCST90275156,schizo-age-sex-M1,0.361,0.0871,4.1426,3.4343e-05,0.1165,0.0119,1.0283,0.0078,0.0142,0.005,0.0012823186639412318,0.00015664137556561084
GCST90225529,anxiety-others,GCST90137411,bcc-2,-0.0192,0.0558,-0.3436,0.7312,0.0699,0.0113,0.9741,0.0233,0.0065,0.0063,1.0,0.8402678815489749
GCST90043889,breast-neoplasm-1,GCST005902,depression-broad,-0.0499,0.0693,-0.7203,0.4713,0.0573,0.0029,1.0385,0.01,0.0021,0.0052,1.0,0.6490032786885246
GCST90275154,mdd-sex-M1,GCST90043894,prostate-cancer-1,0.0585,0.0599,0.9769,0.3286,0.0253,0.0035,1.0434,0.0141,-0.0061,0.0054,1.0,0.517545
GCST90042786,depression-trauma,GCST005902,depression-broad,-0.1569,0.0807,-1.9436,0.0519,0.0574,0.0029,1.0384,0.01,-0.0439,0.0057,1.0,0.13029937733499378
GCST90042844,anxiety-treatment-2,GCST90041830,non-epithelial-carcinoma,-0.077,0.0741,-1.0396,0.2985,0.0169,0.0027,1.0282,0.0122,0.0071,0.0055,1.0,0.4860872374798061
GCST90275151,autism-sex-M1,GCST009981,mdd-notrauma,0.5411,0.1285,4.2098,2.5563e-05,0.0304,0.0093,1.0166,0.0066,-0.0043,0.0055,0.0009743251803651057,0.00011901849422632794
GCST90042841,anxiety-medication,GCST90041853,prostate-cancer-5,0.0258,0.0814,0.317,0.7513,0.0179,0.0029,1.0302,0.0107,0.0072,0.0054,1.0,0.8494788558609085
GCST90275154,mdd-sex-M1,GCST90011808,prostate-cancer-3,0.0223,0.0545,0.409,0.6825,0.0332,0.0046,1.0536,0.0197,-0.0074,0.0052,1.0,0.8032224168126094
GCST90042682,depression-family-mother,GCST90042695,depression-family-sibling,1.0444,0.0894,11.6757,1.6966e-31,0.0127,0.0015,1.0179,0.0079,0.1562,0.0053,2.2400073973671972e-29,2.73627648e-30
GCST90041833,breast-neoplasm-2,GCST90043874,skin-carcinoma-face,0.0021,0.0853,0.0247,0.9803,0.0083,0.0014,1.0233,0.0079,0.0138,0.0051,1.0,0.9866624063904142
GCST004744,adenocarcinoma-lung,GCST006464,endometrial-carcinoma-2,0.1682,0.1465,1.1484,0.2508,0.0193,0.0048,1.0852,0.0105,0.0094,0.0058,1.0,0.4290198473282443
GCST90042860,crc-benign-neoplasm,GCST90042685,intestinal-cancer-mother,0.5906,0.1401,4.2151,2.4971e-05,0.0034,0.001,1.0086,0.0064,0.0692,0.0052,0.0009539644498633754,0.00011653133333333333
GCST90042686,breast-cancer-family-mother,GCST90255676,crc-cancer-2,0.1256,0.0755,1.6626,0.0964,0.0848,0.0097,1.1624,0.0211,-0.0025,0.006,1.0,0.21569633740288569
GCST90042700,breast-cancer-family-siblings,GCST90137412,squamous-carcinoma,0.2583,0.0908,2.8454,0.0044,0.0961,0.0108,0.7864,0.0186,0.0041,0.0058,0.12122881415900234,0.014808681135225377
GCST90041833,breast-neoplasm-2,GCST005902,depression-broad,0.0732,0.0501,1.4595,0.1444,0.0573,0.0029,1.0385,0.01,-0.0093,0.005,1.0,0.2958439024390244
GCST90255675,crc-cancer-1,GCST90042685,intestinal-cancer-mother,0.7649,0.1405,5.4435,5.2233e-08,0.0033,0.001,1.0094,0.0065,0.0359,0.0071,2.596491405620437e-06,3.171738795180723e-07
GCST004744,adenocarcinoma-lung,GCST009981,mdd-notrauma,0.2793,0.1342,2.0819,0.0374,0.0294,0.0096,1.0175,0.0066,-0.0015,0.0045,0.815371872246447,0.09960158520475562
GCST90042844,anxiety-treatment-2,GCST90275153,mdd-age-sex-M1,0.2256,0.0784,2.877,0.004,0.1076,0.0092,1.0212,0.0074,0.0009,0.0052,0.11094890707600061,0.013552941176470589
GCST90225527,anxiety-2,GCST90042672,lung-cancer-family-father,0.0559,0.0773,0.7226,0.4699,0.0134,0.0018,0.9968,0.0085,0.0096,0.0048,1.0,0.6479606019151847
GCST90275148,ADHD-sex-M1,GCST90042860,crc-benign-neoplasm,0.3634,0.0497,7.3173,2.53e-13,0.0099,0.0014,1.0491,0.0092,0.0038,0.0051,1.6836384805126766e-11,2.0566451612903224e-12
GCST90225529,anxiety-others,GCST009979,mdd-1,0.6874,0.0668,10.2932,7.561500000000001e-25,0.0781,0.006,1.0181,0.0077,0.0642,0.0057,8.319489928480521e-23,1.0162656e-23
